name,unit,Date,Value,Pitcher
Peak Landing Power,Watt,8/5/2025,24500.75567,PitcherB
Peak Landing Power,Watt,8/12/2025,27891.24433,PitcherB
Peak Landing Power,Watt,8/19/2025,22511.7375,PitcherB
Peak Landing Power,Watt,8/26/2025,25832.26833,PitcherB
Peak Landing Power,Watt,9/6/2025,24450.34675,PitcherB
Peak Landing Power,Watt,9/9/2025,24018.56267,PitcherB
Peak Landing Velocity,Meter Per Second,3/4/2025,1.0005,PitcherB
Peak Landing Velocity,Meter Per Second,3/11/2025,1.00925,PitcherB
Peak Landing Velocity,Meter Per Second,3/15/2025,0.00475,PitcherB
Peak Landing Velocity,Meter Per Second,3/20/2025,0.636,PitcherB
Peak Landing Velocity,Meter Per Second,3/28/2025,0.885333333,PitcherB
Peak Landing Velocity,Meter Per Second,4/5/2025,0.922333333,PitcherB
Peak Landing Velocity,Meter Per Second,4/8/2025,1.049666667,PitcherB
Peak Landing Velocity,Meter Per Second,4/18/2025,1.047666667,PitcherB
Peak Landing Velocity,Meter Per Second,4/26/2025,-0.213,PitcherB
Peak Landing Velocity,Meter Per Second,5/1/2025,0.966,PitcherB
Peak Landing Velocity,Meter Per Second,5/25/2025,1.021333333,PitcherB
Peak Landing Velocity,Meter Per Second,5/31/2025,1.160666667,PitcherB
Peak Landing Velocity,Meter Per Second,6/5/2025,1.204666667,PitcherB
Peak Landing Velocity,Meter Per Second,6/20/2025,1.054,PitcherB
Peak Landing Velocity,Meter Per Second,7/8/2025,1.089333333,PitcherB
Peak Landing Velocity,Meter Per Second,7/22/2025,0.97575,PitcherB
Peak Landing Velocity,Meter Per Second,7/29/2025,1.046,PitcherB
Peak Landing Velocity,Meter Per Second,8/5/2025,0.740666667,PitcherB
Peak Landing Velocity,Meter Per Second,8/12/2025,1.090666667,PitcherB
Peak Landing Velocity,Meter Per Second,8/19/2025,1.055833333,PitcherB
Peak Landing Velocity,Meter Per Second,8/26/2025,0.815333333,PitcherB
Peak Landing Velocity,Meter Per Second,9/6/2025,0.99075,PitcherB
Peak Landing Velocity,Meter Per Second,9/9/2025,1.172666667,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,3/4/2025,16.16525,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,3/11/2025,14.944,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,3/15/2025,17.1675,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,3/20/2025,16.6456,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,3/28/2025,15.458,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,4/5/2025,13.395,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,4/8/2025,13.52866667,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,4/18/2025,14.21966667,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,4/26/2025,15.66233333,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,5/1/2025,15.87366667,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,5/25/2025,15.44233333,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,5/31/2025,17.65766667,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,6/5/2025,19.35166667,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,6/20/2025,18.59066667,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,7/8/2025,17.33166667,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,7/22/2025,17.429,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,7/29/2025,15.65933333,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,8/5/2025,16.53433333,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,8/12/2025,14.57833333,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,8/19/2025,15.1325,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,8/26/2025,14.807,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,9/6/2025,13.6435,PitcherB
Peak Net Takeoff Force / BM,Newton Per Kilo,9/9/2025,15.62233333,PitcherB
Peak Power,Watt,3/4/2025,6251.85025,PitcherB
Peak Power,Watt,3/11/2025,6261.05175,PitcherB
Peak Power,Watt,3/15/2025,6437.91975,PitcherB
Peak Power,Watt,3/20/2025,6578.0974,PitcherB
Peak Power,Watt,3/28/2025,6493.382,PitcherB
Peak Power,Watt,4/5/2025,6353.517667,PitcherB
Peak Power,Watt,4/8/2025,6445.296667,PitcherB
Peak Power,Watt,4/18/2025,6436.057,PitcherB
Peak Power,Watt,4/26/2025,6496.503,PitcherB
Peak Power,Watt,5/1/2025,6700.178,PitcherB
Peak Power,Watt,5/25/2025,6660.593667,PitcherB
Peak Power,Watt,5/31/2025,6931.267333,PitcherB
Peak Power,Watt,6/5/2025,7006.496667,PitcherB
Peak Power,Watt,6/20/2025,6856.705,PitcherB
Peak Power,Watt,7/8/2025,6734.716,PitcherB
Peak Power,Watt,7/22/2025,6844.24225,PitcherB
Peak Power,Watt,7/29/2025,6724.184,PitcherB
Peak Power,Watt,8/5/2025,6485.301667,PitcherB
Peak Power,Watt,8/12/2025,6730.227667,PitcherB
Peak Power,Watt,8/19/2025,6132.819167,PitcherB
Peak Power,Watt,8/26/2025,6281.424,PitcherB
Peak Power,Watt,9/6/2025,6372.929,PitcherB
Peak Power,Watt,9/9/2025,6440.037333,PitcherB
Peak Power / BM,Watt Per Kilo,3/4/2025,48.0285,PitcherB
Peak Power / BM,Watt Per Kilo,3/11/2025,47.9995,PitcherB
Peak Power / BM,Watt Per Kilo,3/15/2025,49.49175,PitcherB
Peak Power / BM,Watt Per Kilo,3/20/2025,50.7102,PitcherB
Peak Power / BM,Watt Per Kilo,3/28/2025,49.47366667,PitcherB
Peak Power / BM,Watt Per Kilo,4/5/2025,48.22766667,PitcherB
Peak Power / BM,Watt Per Kilo,4/8/2025,48.2,PitcherB
Peak Power / BM,Watt Per Kilo,4/18/2025,48.00533333,PitcherB
Peak Power / BM,Watt Per Kilo,4/26/2025,48.204,PitcherB
Peak Power / BM,Watt Per Kilo,5/1/2025,49.75633333,PitcherB
Peak Power / BM,Watt Per Kilo,5/25/2025,49.38533333,PitcherB
Peak Power / BM,Watt Per Kilo,5/31/2025,51.354,PitcherB
Peak Power / BM,Watt Per Kilo,6/5/2025,52.15133333,PitcherB
Peak Power / BM,Watt Per Kilo,6/20/2025,50.783,PitcherB
Peak Power / BM,Watt Per Kilo,7/8/2025,49.71033333,PitcherB
Peak Power / BM,Watt Per Kilo,7/22/2025,50.185,PitcherB
Peak Power / BM,Watt Per Kilo,7/29/2025,49.46433333,PitcherB
Peak Power / BM,Watt Per Kilo,8/5/2025,47.658,PitcherB
Peak Power / BM,Watt Per Kilo,8/12/2025,49.02566667,PitcherB
Peak Power / BM,Watt Per Kilo,8/19/2025,44.71616667,PitcherB
Peak Power / BM,Watt Per Kilo,8/26/2025,45.501,PitcherB
Peak Power / BM,Watt Per Kilo,9/6/2025,46.2745,PitcherB
Peak Power / BM,Watt Per Kilo,9/9/2025,47.256,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,3/4/2025,15.8715,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,3/11/2025,14.57975,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,3/15/2025,16.67175,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,3/20/2025,16.4836,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,3/28/2025,14.88133333,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,4/5/2025,13.38733333,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,4/8/2025,13.35666667,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,4/18/2025,13.80466667,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,4/26/2025,15.47966667,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,5/1/2025,15.413,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,5/25/2025,15.07666667,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,5/31/2025,17.292,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,6/5/2025,18.667,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,6/20/2025,18.13633333,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,7/8/2025,16.965,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,7/22/2025,16.77825,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,7/29/2025,15.27166667,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,8/5/2025,16.086,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,8/12/2025,14.21666667,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,8/19/2025,14.66083333,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,8/26/2025,14.64733333,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,9/6/2025,13.56175,PitcherB
Peak Takeoff Acceleration,Meter Per Second Per Second,9/9/2025,15.331,PitcherB
Positive Impulse,Newton Second,3/4/2025,1145.405696,PitcherB
Positive Impulse,Newton Second,3/11/2025,1137.760195,PitcherB
Positive Impulse,Newton Second,3/15/2025,1048.35096,PitcherB
Positive Impulse,Newton Second,3/20/2025,1110.906071,PitcherB
Positive Impulse,Newton Second,3/28/2025,1127.357331,PitcherB
Positive Impulse,Newton Second,4/5/2025,949.6488059,PitcherB
Positive Impulse,Newton Second,4/8/2025,1124.078361,PitcherB
Positive Impulse,Newton Second,4/18/2025,1150.470657,PitcherB
Positive Impulse,Newton Second,4/26/2025,993.1356402,PitcherB
Positive Impulse,Newton Second,5/1/2025,1141.780938,PitcherB
Positive Impulse,Newton Second,5/25/2025,1167.61408,PitcherB
Positive Impulse,Newton Second,5/31/2025,1217.605076,PitcherB
Positive Impulse,Newton Second,6/5/2025,1258.334545,PitcherB
Positive Impulse,Newton Second,6/20/2025,1227.817587,PitcherB
Positive Impulse,Newton Second,7/8/2025,1222.349753,PitcherB
Positive Impulse,Newton Second,7/22/2025,1119.097369,PitcherB
Positive Impulse,Newton Second,7/29/2025,1186.779449,PitcherB
Positive Impulse,Newton Second,8/5/2025,1049.1509,PitcherB
Positive Impulse,Newton Second,8/12/2025,1185.645556,PitcherB
Positive Impulse,Newton Second,8/19/2025,1144.293492,PitcherB
Positive Impulse,Newton Second,8/26/2025,1153.161776,PitcherB
Positive Impulse,Newton Second,9/6/2025,1137.647323,PitcherB
Positive Impulse,Newton Second,9/9/2025,1176.636686,PitcherB
Positive Takeoff Impulse,Newton Second,3/4/2025,588.3131306,PitcherB
Positive Takeoff Impulse,Newton Second,3/11/2025,580.1601655,PitcherB
Positive Takeoff Impulse,Newton Second,3/15/2025,600.5114925,PitcherB
Positive Takeoff Impulse,Newton Second,3/20/2025,591.1482626,PitcherB
Positive Takeoff Impulse,Newton Second,3/28/2025,579.9879085,PitcherB
Positive Takeoff Impulse,Newton Second,4/5/2025,543.2527264,PitcherB
Positive Takeoff Impulse,Newton Second,4/8/2025,560.0538829,PitcherB
Positive Takeoff Impulse,Newton Second,4/18/2025,576.7304165,PitcherB
Positive Takeoff Impulse,Newton Second,4/26/2025,585.8491071,PitcherB
Positive Takeoff Impulse,Newton Second,5/1/2025,595.1289804,PitcherB
Positive Takeoff Impulse,Newton Second,5/25/2025,595.3253913,PitcherB
Positive Takeoff Impulse,Newton Second,5/31/2025,632.7134329,PitcherB
Positive Takeoff Impulse,Newton Second,6/5/2025,639.4485333,PitcherB
Positive Takeoff Impulse,Newton Second,6/20/2025,633.957092,PitcherB
Positive Takeoff Impulse,Newton Second,7/8/2025,621.066267,PitcherB
Positive Takeoff Impulse,Newton Second,7/22/2025,582.7266242,PitcherB
Positive Takeoff Impulse,Newton Second,7/29/2025,601.0060378,PitcherB
Positive Takeoff Impulse,Newton Second,8/5/2025,603.4174535,PitcherB
Positive Takeoff Impulse,Newton Second,8/12/2025,580.8873975,PitcherB
Positive Takeoff Impulse,Newton Second,8/19/2025,586.2113435,PitcherB
Positive Takeoff Impulse,Newton Second,8/26/2025,587.9861768,PitcherB
Positive Takeoff Impulse,Newton Second,9/6/2025,566.547298,PitcherB
Positive Takeoff Impulse,Newton Second,9/9/2025,582.5700121,PitcherB
RSI-modified,RSIModified,3/4/2025,52.36662101,PitcherB
RSI-modified,RSIModified,3/11/2025,53.93803751,PitcherB
RSI-modified,RSIModified,3/15/2025,57.45116797,PitcherB
RSI-modified,RSIModified,3/20/2025,60.29224597,PitcherB
RSI-modified,RSIModified,3/28/2025,53.17730591,PitcherB
RSI-modified,RSIModified,4/5/2025,51.44567802,PitcherB
RSI-modified,RSIModified,4/8/2025,52.9606308,PitcherB
RSI-modified,RSIModified,4/18/2025,50.50505577,PitcherB
RSI-modified,RSIModified,4/26/2025,54.9190053,PitcherB
RSI-modified,RSIModified,5/1/2025,58.44130697,PitcherB
RSI-modified,RSIModified,5/25/2025,54.97863846,PitcherB
RSI-modified,RSIModified,5/31/2025,67.37975247,PitcherB
RSI-modified,RSIModified,6/5/2025,63.16723204,PitcherB
RSI-modified,RSIModified,6/20/2025,55.90603465,PitcherB
RSI-modified,RSIModified,7/8/2025,57.6057391,PitcherB
RSI-modified,RSIModified,7/22/2025,56.34064831,PitcherB
RSI-modified,RSIModified,7/29/2025,53.81155105,PitcherB
RSI-modified,RSIModified,8/5/2025,55.38704739,PitcherB
RSI-modified,RSIModified,8/12/2025,55.13300513,PitcherB
RSI-modified,RSIModified,8/19/2025,49.61822983,PitcherB
RSI-modified,RSIModified,8/26/2025,52.76256748,PitcherB
RSI-modified,RSIModified,9/6/2025,49.41548295,PitcherB
RSI-modified,RSIModified,9/9/2025,50.03055071,PitcherB
RSI-modified (Imp-Mom),RSIModified,3/4/2025,43.32169305,PitcherB
RSI-modified (Imp-Mom),RSIModified,3/11/2025,44.16880329,PitcherB
RSI-modified (Imp-Mom),RSIModified,3/15/2025,46.58410188,PitcherB
RSI-modified (Imp-Mom),RSIModified,3/20/2025,49.59049343,PitcherB
RSI-modified (Imp-Mom),RSIModified,3/28/2025,44.04102609,PitcherB
RSI-modified (Imp-Mom),RSIModified,4/5/2025,44.03389699,PitcherB
RSI-modified (Imp-Mom),RSIModified,4/8/2025,44.11266445,PitcherB
RSI-modified (Imp-Mom),RSIModified,4/18/2025,42.10844578,PitcherB
RSI-modified (Imp-Mom),RSIModified,4/26/2025,45.82031667,PitcherB
RSI-modified (Imp-Mom),RSIModified,5/1/2025,48.94063517,PitcherB
RSI-modified (Imp-Mom),RSIModified,5/25/2025,46.28975989,PitcherB
RSI-modified (Imp-Mom),RSIModified,5/31/2025,55.86915244,PitcherB
RSI-modified (Imp-Mom),RSIModified,6/5/2025,53.24507799,PitcherB
RSI-modified (Imp-Mom),RSIModified,6/20/2025,47.20794024,PitcherB
RSI-modified (Imp-Mom),RSIModified,7/8/2025,47.83096251,PitcherB
RSI-modified (Imp-Mom),RSIModified,7/22/2025,48.46743066,PitcherB
RSI-modified (Imp-Mom),RSIModified,7/29/2025,45.34785684,PitcherB
RSI-modified (Imp-Mom),RSIModified,8/5/2025,45.92129406,PitcherB
RSI-modified (Imp-Mom),RSIModified,8/12/2025,44.82948504,PitcherB
RSI-modified (Imp-Mom),RSIModified,8/19/2025,40.02984901,PitcherB
RSI-modified (Imp-Mom),RSIModified,8/26/2025,41.29867288,PitcherB
RSI-modified (Imp-Mom),RSIModified,9/6/2025,40.68816451,PitcherB
RSI-modified (Imp-Mom),RSIModified,9/9/2025,42.21887593,PitcherB
Start of Braking Phase,Second,3/4/2025,28.0025,PitcherB
Start of Braking Phase,Second,3/11/2025,26.5145,PitcherB
Start of Braking Phase,Second,3/15/2025,28.348,PitcherB
Start of Braking Phase,Second,3/20/2025,17.4776,PitcherB
Start of Braking Phase,Second,3/28/2025,15.242,PitcherB
Start of Braking Phase,Second,4/5/2025,24.528,PitcherB
Start of Braking Phase,Second,4/8/2025,21.60066667,PitcherB
Start of Braking Phase,Second,4/18/2025,23.98066667,PitcherB
Start of Braking Phase,Second,4/26/2025,19.03733333,PitcherB
Start of Braking Phase,Second,5/1/2025,20.25866667,PitcherB
Start of Braking Phase,Second,5/25/2025,22.02866667,PitcherB
Start of Braking Phase,Second,5/31/2025,24.15733333,PitcherB
Start of Braking Phase,Second,6/5/2025,23.80666667,PitcherB
Start of Braking Phase,Second,6/20/2025,23.192,PitcherB
Start of Braking Phase,Second,7/8/2025,38.80933333,PitcherB
Start of Braking Phase,Second,7/22/2025,55.0285,PitcherB
Start of Braking Phase,Second,7/29/2025,19.045,PitcherB
Start of Braking Phase,Second,8/5/2025,50.399,PitcherB
Start of Braking Phase,Second,8/12/2025,14.815,PitcherB
Start of Braking Phase,Second,8/19/2025,22.92066667,PitcherB
Start of Braking Phase,Second,8/26/2025,36.40466667,PitcherB
Start of Braking Phase,Second,9/6/2025,19.8485,PitcherB
Start of Braking Phase,Second,9/9/2025,20.085,PitcherB
Start of Concentric Phase,Second,3/4/2025,28.29025,PitcherB
Start of Concentric Phase,Second,3/11/2025,26.8005,PitcherB
Start of Concentric Phase,Second,3/15/2025,28.618,PitcherB
Start of Concentric Phase,Second,3/20/2025,17.7464,PitcherB
Start of Concentric Phase,Second,3/28/2025,15.51333333,PitcherB
Start of Concentric Phase,Second,4/5/2025,24.82466667,PitcherB
Start of Concentric Phase,Second,4/8/2025,21.87666667,PitcherB
Start of Concentric Phase,Second,4/18/2025,24.28733333,PitcherB
Start of Concentric Phase,Second,4/26/2025,19.32533333,PitcherB
Start of Concentric Phase,Second,5/1/2025,20.544,PitcherB
Start of Concentric Phase,Second,5/25/2025,22.32,PitcherB
Start of Concentric Phase,Second,5/31/2025,24.44133333,PitcherB
Start of Concentric Phase,Second,6/5/2025,24.07133333,PitcherB
Start of Concentric Phase,Second,6/20/2025,23.46133333,PitcherB
Start of Concentric Phase,Second,7/8/2025,39.10266667,PitcherB
Start of Concentric Phase,Second,7/22/2025,55.31275,PitcherB
Start of Concentric Phase,Second,7/29/2025,19.33166667,PitcherB
Start of Concentric Phase,Second,8/5/2025,50.68366667,PitcherB
Start of Concentric Phase,Second,8/12/2025,15.15466667,PitcherB
Start of Concentric Phase,Second,8/19/2025,23.22333333,PitcherB
Start of Concentric Phase,Second,8/26/2025,36.71233333,PitcherB
Start of Concentric Phase,Second,9/6/2025,20.16,PitcherB
Start of Concentric Phase,Second,9/9/2025,20.369,PitcherB
Start of Eccentric Deceleration Phase,Second,3/4/2025,28.12675,PitcherB
Start of Eccentric Deceleration Phase,Second,3/11/2025,26.6325,PitcherB
Start of Eccentric Deceleration Phase,Second,3/15/2025,28.463,PitcherB
Start of Eccentric Deceleration Phase,Second,3/20/2025,17.5944,PitcherB
Start of Eccentric Deceleration Phase,Second,3/28/2025,15.358,PitcherB
Start of Eccentric Deceleration Phase,Second,4/5/2025,24.66,PitcherB
Start of Eccentric Deceleration Phase,Second,4/8/2025,21.714,PitcherB
Start of Eccentric Deceleration Phase,Second,4/18/2025,24.112,PitcherB
Start of Eccentric Deceleration Phase,Second,4/26/2025,19.164,PitcherB
Start of Eccentric Deceleration Phase,Second,5/1/2025,20.38733333,PitcherB
Start of Eccentric Deceleration Phase,Second,5/25/2025,22.158,PitcherB
Start of Eccentric Deceleration Phase,Second,5/31/2025,24.29133333,PitcherB
Start of Eccentric Deceleration Phase,Second,6/5/2025,23.93,PitcherB
Start of Eccentric Deceleration Phase,Second,6/20/2025,23.31533333,PitcherB
Start of Eccentric Deceleration Phase,Second,7/8/2025,38.93933333,PitcherB
Start of Eccentric Deceleration Phase,Second,7/22/2025,55.159,PitcherB
Start of Eccentric Deceleration Phase,Second,7/29/2025,19.17133333,PitcherB
Start of Eccentric Deceleration Phase,Second,8/5/2025,50.52066667,PitcherB
Start of Eccentric Deceleration Phase,Second,8/12/2025,14.972,PitcherB
Start of Eccentric Deceleration Phase,Second,8/19/2025,23.048,PitcherB
Start of Eccentric Deceleration Phase,Second,8/26/2025,36.52666667,PitcherB
Start of Eccentric Deceleration Phase,Second,9/6/2025,19.98675,PitcherB
Start of Eccentric Deceleration Phase,Second,9/9/2025,20.208,PitcherB
Start of Integration,Second,3/4/2025,27.70375,PitcherB
Start of Integration,Second,3/11/2025,26.2675,PitcherB
Start of Integration,Second,3/15/2025,28.059,PitcherB
Start of Integration,Second,3/20/2025,17.2288,PitcherB
Start of Integration,Second,3/28/2025,14.932,PitcherB
Start of Integration,Second,4/5/2025,24.30133333,PitcherB
Start of Integration,Second,4/8/2025,21.35,PitcherB
Start of Integration,Second,4/18/2025,23.70666667,PitcherB
Start of Integration,Second,4/26/2025,18.81133333,PitcherB
Start of Integration,Second,5/1/2025,20.04733333,PitcherB
Start of Integration,Second,5/25/2025,21.802,PitcherB
Start of Integration,Second,5/31/2025,23.99266667,PitcherB
Start of Integration,Second,6/5/2025,23.568,PitcherB
Start of Integration,Second,6/20/2025,22.898,PitcherB
Start of Integration,Second,7/8/2025,38.58533333,PitcherB
Start of Integration,Second,7/22/2025,54.8135,PitcherB
Start of Integration,Second,7/29/2025,18.77966667,PitcherB
Start of Integration,Second,8/5/2025,50.17566667,PitcherB
Start of Integration,Second,8/12/2025,14.62133333,PitcherB
Start of Integration,Second,8/19/2025,22.68633333,PitcherB
Start of Integration,Second,8/26/2025,36.18966667,PitcherB
Start of Integration,Second,9/6/2025,19.60725,PitcherB
Start of Integration,Second,9/9/2025,19.79733333,PitcherB
Start of Movement,Second,3/4/2025,27.70375,PitcherB
Start of Movement,Second,3/11/2025,26.2675,PitcherB
Start of Movement,Second,3/15/2025,28.059,PitcherB
Start of Movement,Second,3/20/2025,17.2288,PitcherB
Start of Movement,Second,3/28/2025,14.932,PitcherB
Start of Movement,Second,4/5/2025,24.30133333,PitcherB
Start of Movement,Second,4/8/2025,21.35,PitcherB
Start of Movement,Second,4/18/2025,23.70666667,PitcherB
Start of Movement,Second,4/26/2025,18.81133333,PitcherB
